COMMAND
./sim bimodal 8 ./proj2-traces/gcc_trace.txt
OUTPUT
number of predictions:2000000
number of mispredictions:448572
misprediction rate:   22.43%
FINAL BIMODAL CONTENTS
0	3
1	0
2	3
3	3
4	2
5	0
6	3
7	0
8	0
9	3
10	0
11	3
12	2
13	2
14	2
15	3
16	3
17	1
18	3
19	0
20	0
21	3
22	1
23	1
24	0
25	2
26	1
27	0
28	0
29	0
30	2
31	1
32	2
33	1
34	1
35	1
36	3
37	1
38	0
39	2
40	0
41	0
42	0
43	2
44	2
45	0
46	0
47	3
48	3
49	3
50	1
51	0
52	0
53	3
54	0
55	0
56	1
57	3
58	0
59	0
60	0
61	0
62	0
63	0
64	1
65	3
66	2
67	1
68	0
69	0
70	2
71	3
72	0
73	0
74	2
75	0
76	3
77	3
78	0
79	2
80	0
81	3
82	0
83	0
84	0
85	0
86	0
87	3
88	0
89	0
90	0
91	1
92	0
93	2
94	2
95	2
96	3
97	0
98	1
99	3
100	1
101	0
102	3
103	0
104	0
105	3
106	0
107	3
108	3
109	0
110	3
111	0
112	1
113	1
114	3
115	2
116	3
117	0
118	3
119	0
120	0
121	1
122	3
123	0
124	0
125	0
126	0
127	0
128	2
129	0
130	2
131	1
132	3
133	3
134	2
135	3
136	1
137	0
138	1
139	0
140	0
141	0
142	3
143	3
144	0
145	2
146	0
147	1
148	2
149	1
150	0
151	0
152	2
153	3
154	3
155	3
156	0
157	3
158	0
159	1
160	3
161	3
162	3
163	2
164	0
165	0
166	0
167	3
168	3
169	0
170	3
171	2
172	0
173	0
174	2
175	3
176	1
177	0
178	0
179	0
180	2
181	3
182	3
183	3
184	3
185	1
186	3
187	3
188	0
189	3
190	3
191	2
192	0
193	3
194	0
195	2
196	0
197	0
198	0
199	3
200	0
201	0
202	0
203	3
204	0
205	3
206	3
207	0
208	0
209	0
210	3
211	0
212	0
213	0
214	2
215	2
216	0
217	0
218	1
219	0
220	0
221	3
222	0
223	1
224	3
225	3
226	0
227	0
228	0
229	3
230	2
231	2
232	3
233	1
234	0
235	0
236	0
237	1
238	0
239	0
240	3
241	1
242	0
243	3
244	0
245	1
246	0
247	3
248	0
249	1
250	0
251	0
252	3
253	2
254	0
255	0
