COMMAND
./sim gshare 10 5 ./proj2-traces/jpeg_trace.txt
OUTPUT
number of predictions:2000000
number of mispredictions:149752
misprediction rate:   7.49%
FINAL GSHARE CONTENTS
0	3
1	3
2	0
3	0
4	1
5	3
6	2
7	3
8	3
9	3
10	0
11	2
12	3
13	3
14	2
15	0
16	0
17	2
18	2
19	0
20	1
21	2
22	2
23	3
24	3
25	2
26	3
27	0
28	0
29	3
30	3
31	2
32	3
33	2
34	3
35	0
36	0
37	0
38	1
39	3
40	2
41	3
42	3
43	3
44	0
45	3
46	0
47	0
48	3
49	3
50	3
51	3
52	1
53	0
54	3
55	3
56	2
57	0
58	2
59	3
60	0
61	1
62	1
63	0
64	3
65	3
66	1
67	1
68	1
69	1
70	3
71	3
72	3
73	2
74	3
75	3
76	0
77	3
78	3
79	0
80	3
81	3
82	3
83	2
84	3
85	1
86	0
87	3
88	2
89	3
90	2
91	0
92	1
93	3
94	3
95	0
96	0
97	3
98	2
99	1
100	0
101	0
102	3
103	3
104	1
105	2
106	3
107	0
108	0
109	3
110	3
111	0
112	3
113	3
114	3
115	3
116	3
117	2
118	0
119	2
120	3
121	0
122	3
123	3
124	2
125	3
126	3
127	1
128	2
129	3
130	3
131	3
132	0
133	0
134	3
135	3
136	3
137	1
138	3
139	0
140	1
141	0
142	2
143	0
144	3
145	1
146	3
147	1
148	2
149	0
150	3
151	3
152	3
153	1
154	3
155	3
156	1
157	3
158	2
159	0
160	3
161	2
162	0
163	0
164	0
165	0
166	0
167	3
168	3
169	3
170	0
171	3
172	0
173	3
174	3
175	3
176	3
177	0
178	2
179	3
180	0
181	0
182	3
183	3
184	3
185	0
186	2
187	0
188	3
189	0
190	3
191	0
192	3
193	0
194	3
195	0
196	1
197	3
198	3
199	3
200	3
201	3
202	2
203	3
204	3
205	2
206	2
207	3
208	3
209	0
210	3
211	2
212	3
213	0
214	0
215	3
216	3
217	2
218	3
219	2
220	0
221	1
222	3
223	1
224	3
225	2
226	3
227	0
228	2
229	3
230	2
231	2
232	3
233	3
234	3
235	3
236	0
237	3
238	2
239	1
240	3
241	2
242	1
243	2
244	0
245	0
246	3
247	2
248	3
249	1
250	3
251	2
252	0
253	1
254	3
255	0
256	3
257	3
258	3
259	0
260	0
261	1
262	0
263	3
264	3
265	3
266	0
267	2
268	3
269	1
270	3
271	0
272	3
273	0
274	3
275	0
276	3
277	2
278	2
279	0
280	2
281	3
282	3
283	1
284	3
285	1
286	2
287	3
288	1
289	1
290	1
291	3
292	3
293	3
294	3
295	3
296	3
297	3
298	2
299	0
300	2
301	1
302	3
303	3
304	3
305	0
306	0
307	1
308	3
309	3
310	0
311	0
312	3
313	3
314	3
315	0
316	3
317	3
318	3
319	0
320	2
321	2
322	3
323	0
324	3
325	2
326	3
327	3
328	3
329	3
330	0
331	3
332	3
333	0
334	1
335	3
336	3
337	3
338	0
339	3
340	2
341	0
342	0
343	3
344	1
345	1
346	0
347	0
348	2
349	3
350	2
351	0
352	3
353	3
354	3
355	1
356	3
357	2
358	3
359	3
360	2
361	3
362	0
363	3
364	2
365	1
366	1
367	3
368	3
369	0
370	0
371	3
372	0
373	0
374	1
375	0
376	3
377	1
378	3
379	0
380	3
381	0
382	2
383	0
384	0
385	3
386	1
387	0
388	3
389	1
390	2
391	2
392	1
393	3
394	2
395	3
396	3
397	2
398	3
399	3
400	3
401	2
402	0
403	2
404	3
405	3
406	0
407	0
408	0
409	0
410	0
411	3
412	0
413	0
414	3
415	1
416	3
417	2
418	0
419	2
420	3
421	3
422	3
423	3
424	3
425	0
426	3
427	3
428	3
429	3
430	2
431	3
432	3
433	2
434	2
435	0
436	0
437	1
438	0
439	3
440	2
441	0
442	3
443	3
444	3
445	0
446	3
447	0
448	2
449	0
450	3
451	0
452	1
453	2
454	3
455	3
456	0
457	2
458	3
459	1
460	0
461	0
462	3
463	2
464	3
465	3
466	2
467	0
468	0
469	2
470	3
471	2
472	3
473	3
474	3
475	0
476	3
477	2
478	3
479	0
480	3
481	0
482	3
483	0
484	3
485	3
486	3
487	3
488	3
489	3
490	3
491	1
492	3
493	0
494	2
495	3
496	3
497	3
498	0
499	2
500	3
501	1
502	3
503	3
504	0
505	1
506	3
507	0
508	3
509	3
510	3
511	3
512	0
513	0
514	0
515	3
516	0
517	2
518	3
519	3
520	2
521	2
522	0
523	3
524	0
525	0
526	3
527	3
528	0
529	0
530	3
531	3
532	1
533	3
534	0
535	0
536	3
537	0
538	2
539	3
540	3
541	3
542	3
543	0
544	0
545	3
546	2
547	0
548	0
549	0
550	3
551	0
552	3
553	3
554	0
555	0
556	3
557	0
558	1
559	0
560	3
561	0
562	1
563	3
564	3
565	1
566	2
567	2
568	2
569	0
570	2
571	3
572	2
573	3
574	3
575	0
576	3
577	3
578	3
579	3
580	3
581	0
582	3
583	3
584	2
585	3
586	0
587	3
588	3
589	0
590	3
591	2
592	0
593	3
594	0
595	2
596	1
597	3
598	1
599	0
600	2
601	0
602	2
603	3
604	3
605	3
606	3
607	0
608	0
609	3
610	0
611	2
612	2
613	0
614	3
615	3
616	2
617	0
618	2
619	2
620	0
621	0
622	3
623	0
624	3
625	3
626	0
627	0
628	1
629	0
630	0
631	3
632	2
633	0
634	2
635	3
636	2
637	3
638	2
639	0
640	0
641	0
642	1
643	2
644	3
645	1
646	3
647	3
648	3
649	3
650	3
651	0
652	3
653	3
654	3
655	2
656	1
657	3
658	2
659	2
660	0
661	0
662	3
663	0
664	3
665	0
666	2
667	3
668	3
669	3
670	3
671	0
672	1
673	3
674	3
675	3
676	2
677	3
678	3
679	3
680	0
681	2
682	2
683	1
684	3
685	0
686	3
687	2
688	3
689	0
690	2
691	3
692	0
693	3
694	2
695	1
696	0
697	0
698	0
699	3
700	2
701	3
702	3
703	1
704	3
705	3
706	3
707	3
708	3
709	1
710	2
711	3
712	3
713	3
714	3
715	0
716	0
717	1
718	2
719	0
720	3
721	0
722	0
723	0
724	2
725	0
726	0
727	0
728	0
729	0
730	3
731	3
732	2
733	3
734	3
735	2
736	0
737	1
738	0
739	0
740	0
741	1
742	3
743	2
744	3
745	2
746	1
747	0
748	3
749	0
750	3
751	3
752	3
753	0
754	2
755	0
756	2
757	0
758	3
759	0
760	2
761	2
762	1
763	3
764	3
765	2
766	2
767	0
768	0
769	0
770	1
771	0
772	3
773	0
774	3
775	3
776	3
777	3
778	3
779	0
780	0
781	3
782	3
783	3
784	1
785	2
786	1
787	0
788	3
789	3
790	3
791	1
792	0
793	0
794	2
795	3
796	3
797	3
798	2
799	0
800	2
801	1
802	0
803	0
804	0
805	0
806	2
807	3
808	0
809	3
810	0
811	3
812	3
813	3
814	3
815	1
816	3
817	3
818	0
819	1
820	0
821	0
822	0
823	3
824	0
825	3
826	1
827	3
828	0
829	3
830	3
831	0
832	0
833	0
834	3
835	1
836	2
837	3
838	0
839	3
840	3
841	3
842	3
843	2
844	0
845	1
846	1
847	1
848	3
849	3
850	0
851	3
852	3
853	0
854	3
855	0
856	0
857	1
858	3
859	3
