COMMAND
./sim gshare 8 7 ./proj2-traces/perl_trace.txt
OUTPUT
number of predictions:2000000
number of mispredictions:452835
misprediction rate:   22.64%
FINAL GSHARE CONTENTS
0	3
1	1
2	2
3	0
4	3
5	2
6	0
7	0
8	3
9	3
10	1
11	2
12	0
13	2
14	3
15	3
16	3
17	3
18	0
19	0
20	3
21	0
22	1
23	0
24	3
25	2
26	3
27	0
28	3
29	2
30	3
31	0
32	0
33	0
34	1
35	0
36	3
37	0
38	2
39	0
40	0
41	0
42	2
43	2
44	0
45	0
46	3
47	0
48	3
49	3
50	3
51	1
52	3
53	0
54	0
55	0
56	3
57	0
58	3
59	3
60	0
61	0
62	3
63	3
64	1
65	3
66	0
67	3
68	0
69	3
70	2
71	0
72	3
73	3
74	2
75	2
76	1
77	3
78	0
79	1
80	0
81	3
82	2
83	3
84	0
85	0
86	0
87	0
88	1
89	3
90	2
91	3
92	0
93	3
94	3
95	2
96	3
97	0
98	0
99	0
100	3
101	3
102	0
103	3
104	2
105	3
106	0
107	1
108	0
109	0
110	0
111	1
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	1
120	1
121	3
122	3
123	0
124	1
125	2
126	2
127	3
128	0
129	0
130	2
131	3
132	3
133	2
134	3
135	3
136	3
137	2
138	3
139	3
140	3
141	3
142	0
143	0
144	0
145	0
146	2
147	1
148	1
149	0
150	1
151	0
152	3
153	3
154	1
155	1
156	3
157	0
158	0
159	0
160	3
161	0
162	1
163	1
164	2
165	3
166	2
167	0
168	3
169	3
170	3
171	3
172	3
173	0
174	2
175	2
176	3
177	1
178	3
179	0
180	3
181	0
182	3
183	0
184	2
185	3
186	0
187	0
188	0
189	3
190	3
191	3
192	0
193	0
194	1
195	2
196	3
197	0
198	0
199	0
200	0
201	0
202	0
203	1
204	3
205	0
206	2
207	0
208	1
209	2
210	0
211	0
212	2
213	0
214	0
215	0
216	0
217	0
218	1
219	0
220	2
221	0
222	3
223	3
224	3
225	0
226	0
227	0
228	3
229	0
230	1
231	0
232	3
233	0
234	2
235	1
236	3
237	2
238	3
239	2
240	3
241	0
242	0
243	1
244	3
245	3
246	3
247	0
248	0
249	0
250	3
251	0
252	0
253	0
254	3
255	3
