COMMAND
./sim gshare 8 4 ./proj2-traces/jpeg_trace.txt
OUTPUT
number of predictions:2000000
number of mispredictions:157505
misprediction rate:   7.88%
FINAL GSHARE CONTENTS
0	3
1	3
2	2
3	0
4	1
5	2
6	3
7	3
8	0
9	2
10	3
11	1
12	0
13	3
14	3
15	1
16	3
17	2
18	3
19	0
20	3
21	0
22	2
23	0
24	0
25	3
26	3
27	0
28	2
29	3
30	3
31	3
32	3
33	2
34	3
35	3
36	3
37	3
38	0
39	3
40	0
41	3
42	3
43	1
44	1
45	2
46	2
47	2
48	3
49	3
50	3
51	0
52	3
53	2
54	0
55	3
56	3
57	3
58	3
59	0
60	1
61	3
62	3
63	0
64	3
65	0
66	3
67	3
68	3
69	3
70	3
71	3
72	3
73	0
74	1
75	3
76	3
77	0
78	2
79	1
80	1
81	3
82	0
83	0
84	2
85	3
86	0
87	3
88	3
89	0
90	3
91	3
92	0
93	3
94	2
95	1
96	2
97	3
98	0
99	0
100	0
101	0
102	0
103	2
104	3
105	3
106	0
107	0
108	0
109	2
110	3
111	0
112	3
113	2
114	0
115	2
116	3
117	3
118	0
119	3
120	3
121	3
122	3
123	0
124	1
125	1
126	3
127	0
128	3
129	3
130	3
131	0
132	3
133	2
134	3
135	3
136	3
137	0
138	0
139	3
140	3
141	3
142	3
143	1
144	3
145	1
146	0
147	0
148	0
149	1
150	3
151	3
152	2
153	0
154	0
155	2
156	1
157	3
158	3
159	0
160	3
161	0
162	3
163	0
164	0
165	0
166	2
167	3
168	1
169	0
170	2
171	3
172	3
173	3
174	3
175	0
176	3
177	2
178	3
179	3
180	3
181	2
182	2
183	3
184	3
185	3
186	0
187	3
188	0
189	2
190	3
191	0
192	2
193	0
194	2
195	0
196	1
197	3
198	3
199	3
200	1
201	3
202	0
203	3
204	3
205	0
206	3
207	3
208	3
209	3
210	2
211	3
212	1
213	0
214	2
215	3
216	3
217	3
218	1
219	1
220	2
221	0
222	3
223	3
224	3
225	2
226	0
227	0
228	2
229	0
230	3
231	3
232	3
233	3
234	3
235	3
236	3
237	0
238	3
239	3
240	3
241	0
242	0
243	3
244	0
245	0
246	3
247	2
248	2
249	3
250	2
251	3
252	2
253	3
254	2
255	3
